LARGEST_GIFT_AMOUNT,FIRST_GIFT_DATE,LARGEST_GIFT_DATE,LAST_GIFT_DATE,TOTAL_NUMBER_GIFTS,TOTAL_GIVING_CAPACITY,TOTAL_INCOME,TOTAL_DONATIONS,TOTAL_EAD,LARGEST_REALEST_VALUE,TOTAL_NO_EVENTS_PARTICIPATED,GENDER,LAST_GIFT_AMOUNT,Financially_In_Dept,Avg_Gift_Amount,gifting_Capcity,gift_check,age,cat_LARGEST_GIFT_AMOUNT
1525.0,2005,2005,2006,5.0,151847.0,187500.0,2035.0,6025.0,633747.0,0.0,M,85.0,False,407.0,0.013401647711182968,False,86.0,0
180.0,2011,2011,2011,1.0,60212.0,87500.0,180.0,1959.0,238136.0,0.0,M,180.0,False,180.0,0.00298943732146416,False,78.0,0
50.0,2007,2007,2012,2.0,48852.0,62500.0,70.0,1524.0,450637.0,1.0,F,20.0,False,35.0,0.0014328993695242773,False,65.0,0
180.0,2014,2014,2014,1.0,38610.0,71000.0,180.0,1488.0,0.0,0.0,M,180.0,False,180.0,0.004662004662004662,False,56.0,0
70.0,2022,2022,2022,1.0,35070.0,87500.0,70.0,1723.0,0.0,0.0,F,70.0,True,70.0,0.001996007984031936,False,63.0,0
300.0,2020,2020,2020,1.0,37500.0,57500.0,300.0,1661.0,0.0,0.0,M,300.0,False,300.0,0.008,False,78.0,0
225.0,1999,2015,2020,25.0,11468.0,17500.0,3368.0,826.0,0.0,0.0,F,180.0,False,134.72,0.2936867806069062,False,54.0,0
500.0,2012,2013,2013,2.0,89840.0,187500.0,580.0,3774.0,435198.0,0.0,M,500.0,False,290.0,0.006455921638468388,False,58.0,0
100.0,2015,2015,2015,1.0,768254.0,98000.0,53598.0,57883.0,1998160.0,1.0,M,100.0,False,100.0,0.0001301652838774676,False,87.0,0
35.0,2013,2015,2015,2.0,52061.0,62500.0,60.0,1511.0,367400.0,0.0,F,35.0,False,30.0,0.0011524941895084612,False,64.0,0
50.0,2019,2019,2019,1.0,52209.0,45900.0,50.0,1353.0,648442.0,0.0,M,50.0,False,50.0,0.0009576892872876324,False,66.0,0
180.0,2011,2011,2011,1.0,23380.0,70000.0,180.0,1393.0,0.0,0.0,F,180.0,False,180.0,0.007698887938408896,False,49.0,0
180.0,2008,2008,2011,2.0,157600.0,225000.0,280.0,5523.0,792031.0,0.0,M,100.0,False,140.0,0.0017766497461928934,False,64.0,0
250.0,2018,2018,2018,1.0,338535.0,375000.0,11779.0,9001.0,1711580.0,0.0,M,250.0,False,250.0,0.0007384760807597442,False,69.0,0
50.0,2007,2022,2022,22.0,7608.0,27000.0,318.0,947.0,0.0,0.0,F,12.02,True,14.439545454545454,0.04175473186119874,False,50.0,0
144.0,2006,2006,2013,2.0,82164.0,87500.0,169.0,3526.0,607398.0,0.0,M,25.0,False,84.5,0.0020568618859841295,False,81.0,0
180.0,2003,2011,2011,2.0,71647.0,66500.0,624.0,2631.0,861861.0,0.0,F,180.0,False,162.0,0.004522171200468966,False,65.0,0
50.0,2014,2014,2014,1.0,62605.0,70000.0,50.0,2529.0,649102.0,0.0,F,50.0,False,50.0,0.0007986582541330564,False,65.0,0
500.0,1995,2001,2001,5.0,240166.0,375000.0,5013.0,7704.0,1553050.0,0.0,F,500.0,False,229.8,0.004784190934603566,False,64.0,0
50.0,2013,2013,2013,1.0,153823.0,104000.0,43119.0,4467.0,680725.0,3.0,F,50.0,False,50.0,0.0003250489198624393,False,77.0,0
500.0,2000,2016,2016,12.0,59880.0,125000.0,3630.0,2049.0,0.0,0.0,F,500.0,False,302.5,0.06062124248496994,False,65.0,0
180.0,2008,2011,2011,3.0,35289.0,62500.0,360.0,1295.0,411084.0,0.0,M,180.0,False,120.0,0.0102014792144861,False,46.0,0
100.0,2019,2019,2019,1.0,91975.0,187500.0,100.0,2552.0,0.0,0.0,F,100.0,False,100.0,0.0010872519706441968,False,71.0,0
16.32,2021,2022,2022,16.0,21955.0,62700.0,257.0,1150.0,321094.0,0.0,M,16.32,False,16.0725,0.011713049419266684,False,31.0,0
200.0,2019,2019,2019,1.0,46164.0,89200.0,200.0,1751.0,187834.0,0.0,M,200.0,False,200.0,0.004332380209687202,False,63.0,0
44.4,2021,2022,2022,16.0,22479.0,47900.0,685.0,1111.0,263435.0,0.0,F,44.4,False,42.8125,0.03047288580452867,False,41.0,0
50.0,2007,2007,2022,20.0,15117.0,34500.0,542.0,1122.0,0.0,0.0,F,26.46,False,27.0905,0.03584110603955811,False,58.0,0
180.0,2013,2020,2020,8.0,33864.0,70000.0,1315.0,1369.0,314970.0,0.0,F,180.0,False,164.375,0.0388317977793527,False,46.0,0
100.0,2010,2013,2013,3.0,31550.0,62500.0,300.0,1633.0,0.0,0.0,F,100.0,True,100.0,0.009508716323296355,False,73.0,0
29.59,2005,2022,2022,17.0,28144.0,39500.0,468.0,1118.0,332324.0,0.0,F,29.59,False,27.52529411764706,0.016626279135872654,False,51.0,0
30.0,2001,2017,2017,5.0,55662.0,46200.0,75.0,1368.0,566612.0,0.0,F,30.0,False,14.9,0.0013384355574718838,False,66.0,0
50.0,2016,2016,2016,1.0,126906.0,187500.0,50.0,5119.0,512123.0,0.0,F,50.0,False,50.0,0.00039399240382645423,False,77.0,0
600.0,1995,2012,2015,65.0,34619.0,37800.0,8915.0,1547.0,0.0,0.0,F,50.0,True,137.15384615384616,0.2575175481671914,False,90.0,0
100.0,2021,2021,2021,1.0,50194.0,87500.0,100.0,1502.0,581875.0,0.0,F,100.0,False,100.0,0.001992269992429374,False,46.0,0
100.0,2016,2016,2016,1.0,231987.0,141000.0,100.0,5883.0,500000.0,0.0,F,100.0,False,100.0,0.0004310586369063784,False,79.0,0
100.0,2012,2012,2012,1.0,23200.0,35000.0,100.0,1473.0,0.0,0.0,M,100.0,True,100.0,0.004310344827586207,False,88.0,0
100.0,2013,2013,2013,2.0,108106.0,187500.0,200.0,4438.0,320617.0,0.0,M,100.0,False,100.0,0.0018500360757034763,False,71.0,0
60.0,2000,2012,2012,2.0,77501.0,70000.0,63.0,2304.0,730768.0,0.0,F,60.0,False,31.5,0.0008128927368679114,False,47.0,0
200.0,2021,2021,2021,1.0,86450.0,125000.0,200.0,2351.0,0.0,0.0,F,200.0,False,200.0,0.002313475997686524,False,81.0,0
50.0,2016,2016,2016,1.0,30987.0,44700.0,50.0,1249.0,305838.0,0.0,M,50.0,False,50.0,0.0016135798883402718,False,58.0,0
200.0,2012,2012,2012,1.0,105890.0,225000.0,200.0,4263.0,426630.0,0.0,F,200.0,False,200.0,0.0018887524789876287,False,52.0,0
50.0,2009,2013,2013,2.0,55595.0,45000.0,60.0,1462.0,633700.0,0.0,M,50.0,False,30.0,0.0010792337440417303,False,76.0,0
100.0,2018,2018,2018,1.0,31100.0,27500.0,100.0,1085.0,256180.0,0.0,F,100.0,False,100.0,0.003215434083601286,False,64.0,0
200.0,2011,2011,2011,1.0,9320.0,76000.0,200.0,1278.0,0.0,0.0,F,200.0,True,200.0,0.02145922746781116,False,35.0,0
50.0,2016,2016,2016,1.0,42550.0,125000.0,50.0,1897.0,0.0,0.0,M,50.0,False,50.0,0.0011750881316098707,False,57.0,0
100.0,2012,2012,2012,1.0,64975.0,87500.0,100.0,1993.0,0.0,0.0,M,100.0,False,100.0,0.0015390534821085034,False,80.0,0
50.0,2017,2017,2017,1.0,100293.0,125000.0,275.0,4033.0,700353.0,0.0,F,50.0,False,50.0,0.000498539279909864,False,74.0,0
50.0,2020,2020,2020,1.0,31969.0,37500.0,50.0,1244.0,315873.0,0.0,F,50.0,False,50.0,0.001564015139666552,False,66.0,0
200.0,2011,2011,2011,1.0,55016.0,125000.0,200.0,1881.0,271312.0,0.0,F,200.0,False,200.0,0.0036353060927730115,False,55.0,0
180.0,1992,2011,2011,7.0,196049.0,375000.0,1512.0,6968.0,290740.0,0.0,M,180.0,False,77.14285714285714,0.0027544134374569624,False,70.0,0
180.0,2002,2009,2010,8.0,58327.0,70000.0,1224.0,1711.0,442050.0,0.0,F,90.0,False,153.0,0.02098513552900029,False,72.0,0
225.0,2012,2013,2015,4.0,56938.0,62500.0,765.0,1538.0,308207.0,0.0,F,180.0,False,191.25,0.013435666865713583,False,66.0,0
325.0,1992,1994,2008,9.0,47349.0,81900.0,1485.0,1923.0,0.0,0.0,M,75.0,True,165.0,0.03136285877209656,False,79.0,0
50.0,2017,2017,2017,1.0,42126.0,62800.0,50.0,1893.0,0.0,0.0,F,50.0,True,50.0,0.0011869154441437593,False,89.0,0
50.0,2013,2013,2013,1.0,29156.0,35300.0,50.0,971.0,462090.0,0.0,M,50.0,False,50.0,0.0017149128824255728,False,39.0,0
180.0,2021,2021,2021,1.0,86269.0,87500.0,9318.0,3126.0,681520.0,0.0,M,180.0,False,180.0,0.0020864968876421427,False,71.0,0
500.0,2002,2012,2012,5.0,95923.0,187500.0,1548.0,3959.0,0.0,1.0,M,500.0,False,265.0,0.013813162640868196,False,64.0,0
50.0,2019,2019,2019,1.0,49671.0,47500.0,50.0,1292.0,650418.0,0.0,F,50.0,False,50.0,0.0010066235831773067,False,59.0,0
75.0,2015,2015,2015,1.0,9975.0,45000.0,75.0,1121.0,0.0,0.0,M,75.0,True,75.0,0.007518796992481203,False,44.0,0
180.0,1999,2012,2012,6.0,51007.0,87500.0,482.0,1693.0,345503.0,0.0,F,90.0,False,80.33333333333333,0.009449683376791421,False,61.0,0
180.0,2012,2012,2012,1.0,35148.0,70000.0,180.0,1654.0,55362.0,0.0,F,180.0,False,180.0,0.005121201775349949,False,69.0,0
50.0,2016,2016,2016,1.0,83684.0,125000.0,50.0,2214.0,372671.0,0.0,F,50.0,False,50.0,0.0005974857798384398,False,74.0,0
25.0,2010,2011,2011,2.0,72050.0,225000.0,50.0,2379.0,0.0,0.0,F,25.0,False,25.0,0.0006939625260235947,False,55.0,0
180.0,2010,2013,2013,3.0,277079.0,187500.0,430.0,5477.0,620416.0,0.0,F,180.0,False,143.33333333333334,0.0015519039696259911,False,58.0,0
50.0,2014,2014,2014,1.0,124048.0,187500.0,2480.0,4742.0,706354.0,0.0,M,50.0,False,50.0,0.0004030697794402167,False,68.0,0
200.0,1999,2020,2021,3.0,197429.0,187500.0,320.0,5360.0,588395.0,0.0,F,100.0,False,106.66666666666667,0.0016208358447847074,False,62.0,0
180.0,2007,2011,2011,3.0,4779.0,7500.0,504.0,720.0,0.0,0.0,F,180.0,True,168.0,0.10546139359698682,False,80.0,0
50.0,2017,2017,2017,1.0,515768.0,187500.0,6291.0,33179.0,904188.0,0.0,M,50.0,False,50.0,9.69428114966419e-05,False,78.0,0
144.0,2002,2005,2012,8.0,73068.0,125000.0,568.0,2103.0,0.0,0.0,F,50.0,False,71.0,0.0077735807740734655,False,69.0,0
16.1,2021,2022,2022,16.0,23409.0,125000.0,214.0,1557.0,188899.0,0.0,M,16.1,False,13.3925,0.009153744286385579,False,34.0,0
144.0,2001,2001,2014,2.0,54195.0,87500.0,244.0,1738.0,361516.0,0.0,F,100.0,False,122.0,0.004502260356121414,False,64.0,0
180.0,2009,2011,2012,3.0,95194.0,62500.0,540.0,3391.0,657124.0,0.0,F,15.0,False,180.0,0.005672626426035254,False,82.0,0
10000.0,2017,2017,2017,1.0,190025.0,375000.0,10000.0,6579.0,675491.0,0.0,M,10000.0,False,10000.0,0.05262465465070385,False,62.0,0
25.0,1998,1998,2022,17.0,25242.0,62500.0,242.0,1499.0,0.0,0.0,F,13.92,True,14.218823529411765,0.00957610331986372,False,63.0,0
500.0,2013,2013,2013,2.0,23305.0,39870.0,5363.0,1391.0,0.0,0.0,F,500.0,True,375.0,0.03218193520703712,False,76.0,0
75.0,2017,2017,2017,1.0,27727.0,44600.0,75.0,1574.0,0.0,0.0,F,75.0,True,75.0,0.0027049446387997257,False,84.0,0
50.0,2013,2013,2013,1.0,202616.0,187500.0,2515.0,5960.0,1629380.0,0.0,M,50.0,False,50.0,0.00024677221937063215,False,72.0,0
50.0,2011,2013,2013,2.0,55822.0,45000.0,90.0,1635.0,520636.0,0.0,F,50.0,False,45.0,0.0016122675647594138,False,88.0,0
58.0,2005,2006,2022,20.0,58998.0,47500.0,594.0,1947.0,432878.0,0.0,F,27.52,False,29.71,0.01007152784840164,False,57.0,0
180.0,1998,2021,2022,33.0,31870.0,70000.0,2174.0,1334.0,299913.0,2.0,M,7.5,False,65.87090909090908,0.06820646375902102,False,43.0,0
100.0,2012,2012,2012,1.0,105585.0,225000.0,100.0,4322.0,624703.0,0.0,M,100.0,False,100.0,0.0009471042288203816,False,56.0,0
100.0,2016,2016,2016,1.0,35400.0,70000.0,100.0,1429.0,0.0,0.0,F,100.0,False,100.0,0.002824858757062147,False,52.0,0
300.0,2004,2004,2013,3.0,36821.0,62500.0,571.0,1749.0,0.0,0.0,M,216.0,True,190.33333333333334,0.01550745498492708,False,81.0,0
75.0,2012,2012,2012,1.0,58288.0,118000.0,75.0,1729.0,550657.0,0.0,F,75.0,False,75.0,0.0012867142465001371,False,48.0,0
40.0,2004,2011,2011,3.0,139585.0,225000.0,85.0,5940.0,0.0,0.0,F,40.0,False,28.333333333333332,0.0006089479528602643,False,84.0,0
100.0,2012,2012,2012,1.0,39350.0,87500.0,100.0,1752.0,0.0,0.0,M,100.0,False,100.0,0.0025412960609911056,False,64.0,0
180.0,2007,2012,2012,3.0,56410.0,70000.0,410.0,2214.0,0.0,0.0,F,180.0,True,136.66666666666666,0.00726821485552207,False,2.0,0
50.0,1996,2019,2019,5.0,62255.0,125000.0,150.0,1849.0,467095.0,0.0,M,50.0,False,30.0,0.002409445024496024,False,54.0,0
50.0,2010,2013,2013,2.0,12850.0,37500.0,50.0,1152.0,0.0,0.0,F,50.0,True,25.0,0.0038910505836575876,False,57.0,0
250.0,2017,2020,2020,4.0,116233.0,187500.0,790.0,4468.0,771358.0,0.0,M,250.0,False,197.5,0.006796692849707054,False,64.0,0
180.0,2007,2011,2012,4.0,61768.0,375000.0,518.0,2540.0,0.0,0.0,M,15.0,False,129.5,0.008386219401631914,False,37.0,0
200.0,2013,2013,2013,1.0,6525.0,27500.0,200.0,922.0,0.0,0.0,M,200.0,True,200.0,0.03065134099616858,False,46.0,0
50.0,2012,2012,2012,1.0,76928.0,125000.0,50.0,2895.0,1037560.0,0.0,M,50.0,False,50.0,0.0006499584026622296,False,43.0,0
500.0,2017,2019,2021,4.0,41522.0,80400.0,1750.0,1354.0,538166.0,0.0,M,250.0,False,437.5,0.04214633206492944,False,39.0,0
180.0,2013,2013,2013,2.0,92902.0,87500.0,195.0,3535.0,611927.0,0.0,M,15.0,False,97.5,0.002098986028287873,False,77.0,0
100.0,2011,2011,2011,1.0,107767.0,125000.0,100.0,4354.0,728333.0,0.0,F,100.0,False,100.0,0.0009279278443308248,False,79.0,0
40.0,2010,2010,2011,2.0,43564.0,112500.0,64.0,1785.0,0.0,0.0,M,24.0,False,32.0,0.0014691029290239647,False,55.0,0
180.0,1997,2012,2013,10.0,53492.0,62500.0,367.0,1794.0,0.0,0.0,F,60.0,False,36.7,0.00686083900396321,False,84.0,0
50.0,2016,2016,2016,1.0,92740.0,87600.0,75.0,3802.0,767066.0,0.0,M,50.0,False,50.0,0.0005391416864351952,False,85.0,0
8.59,2021,2022,2022,16.0,18582.0,45000.0,132.0,1319.0,0.0,0.0,F,8.59,True,8.280625,0.007130018297276935,False,64.0,0
100.0,2018,2018,2018,1.0,121841.0,35000.0,100.0,2117.0,742200.0,0.0,F,100.0,False,100.0,0.0008207417864265723,False,60.0,0
100.0,1998,2014,2014,3.0,128306.0,187500.0,160.0,4856.0,423027.0,1.0,M,100.0,False,53.333333333333336,0.0012470188455723037,False,69.0,0
32.0,2004,2004,2022,17.0,35145.0,62700.0,432.0,1437.0,255354.0,0.0,F,25.71,False,25.404117647058825,0.012288234457248541,False,57.0,0
75.0,2012,2012,2013,2.0,110416.0,125000.0,875.0,4106.0,661311.0,0.0,M,50.0,False,62.5,0.0011320823069120418,False,68.0,0
50.0,2011,2011,2011,1.0,56925.0,87500.0,50.0,2135.0,0.0,0.0,M,50.0,False,50.0,0.000878348704435661,False,88.0,0
300.0,2013,2013,2013,1.0,167304.0,187500.0,300.0,6586.0,618997.0,0.0,M,300.0,False,300.0,0.001793143021087362,False,84.0,0
50.0,2015,2015,2015,1.0,135473.0,187500.0,50.0,5141.0,833466.0,0.0,M,50.0,False,50.0,0.00036907723310179887,False,73.0,0
120.0,2015,2018,2018,7.0,20037.0,45000.0,405.0,1275.0,59630.0,0.0,F,10.0,False,57.857142857142854,0.020212606677646353,False,59.0,0
180.0,2012,2012,2011,1.0,33241.0,37500.0,180.0,962.0,563713.0,0.0,F,180.0,False,180.0,0.005414999548750038,False,35.0,0
100.0,2014,2014,2014,1.0,31025.0,47500.0,100.0,1657.0,0.0,0.0,M,100.0,True,100.0,0.0032232070910556,False,87.0,0
180.0,2011,2011,2020,3.0,80732.0,54100.0,305.0,2822.0,734951.0,0.0,M,100.0,False,101.66666666666667,0.0037779319229054153,False,80.0,0
150.0,2018,2018,2018,1.0,39344.0,57700.0,150.0,1553.0,229951.0,0.0,F,150.0,False,150.0,0.0038125254168361123,False,71.0,0
180.0,1999,2014,2014,5.0,41168.0,70000.0,361.0,1571.0,256135.0,0.0,F,15.0,False,72.2,0.008768946754760979,False,62.0,0
200.0,2003,2011,2011,2.0,46345.0,47900.0,250.0,1286.0,586605.0,0.0,F,200.0,False,125.0,0.005394325169921243,False,58.0,0
257.0,2010,2011,2011,3.0,30962.0,132000.0,602.0,1765.0,0.0,0.0,F,257.0,False,200.66666666666666,0.01944318842452038,False,45.0,0
100.0,2004,2019,2019,5.0,54362.0,70000.0,420.0,1817.0,280830.0,0.0,M,100.0,False,84.0,0.007725985063095545,False,79.0,0
50.0,2012,2012,2012,1.0,124681.0,187500.0,2480.0,4610.0,869010.0,0.0,M,50.0,False,50.0,0.00040102341174677776,False,64.0,0
500.0,2000,2014,2017,13.0,107724.0,96600.0,1961.0,4084.0,560288.0,0.0,F,100.0,False,150.84615384615384,0.018203928558167166,False,78.0,0
100.0,2012,2012,2012,1.0,18686.0,46466.0,100.0,1325.0,0.0,0.0,F,100.0,True,100.0,0.005351600128438403,False,63.0,0
240.0,2004,2014,2022,68.0,70075.0,125000.0,2575.0,2139.0,0.0,0.0,F,20.0,False,37.86764705882353,0.03674634320371031,False,70.0,0
180.0,2012,2012,2013,4.0,34322.0,66200.0,560.0,1687.0,0.0,0.0,M,15.0,True,140.0,0.01631606549734864,False,74.0,0
200.0,2011,2011,2011,1.0,44737.0,45000.0,200.0,1264.0,298810.0,0.0,F,200.0,False,200.0,0.0044705724568030935,False,59.0,0
50.0,2003,2012,2012,2.0,149953.0,187500.0,70.0,5637.0,576860.0,0.0,M,50.0,False,35.0,0.00046681293471954546,False,77.0,0
180.0,2010,2011,2011,2.0,50905.0,62500.0,280.0,2130.0,0.0,0.0,F,180.0,True,140.0,0.005500441999803556,False,4.0,0
100.0,2012,2012,2012,1.0,47744.0,56500.0,100.0,1766.0,229683.0,0.0,F,100.0,False,100.0,0.0020945040214477213,False,86.0,0
180.0,2002,2013,2014,4.0,154388.0,375000.0,355.0,5922.0,680657.0,0.0,F,15.0,False,88.75,0.002299401507889214,False,55.0,0
50.0,2014,2014,2014,1.0,126272.0,187500.0,50.0,5167.0,112960.0,0.0,M,50.0,False,50.0,0.0003959706031424227,False,82.0,0
180.0,2011,2011,2011,1.0,51770.0,187500.0,180.0,1956.0,356794.0,0.0,M,180.0,False,180.0,0.0034769171334749853,False,40.0,0
50.0,2017,2017,2017,1.0,97362.0,187500.0,50.0,2466.0,258730.0,0.0,M,50.0,False,50.0,0.0005135473798812679,False,68.0,0
54.61,2016,2016,2016,1.0,136558.0,41900.0,55.0,2959.0,740316.0,0.0,M,54.61,False,54.61,0.0003999033377758901,False,79.0,0
50.0,2013,2013,2013,1.0,106575.0,87500.0,2917.0,4721.0,524527.0,0.0,M,50.0,False,50.0,0.0004691531785127844,False,1.0,0
180.0,2017,2017,2017,1.0,117651.0,45000.0,180.0,3075.0,819430.0,0.0,F,180.0,False,180.0,0.001529948746716985,False,83.0,0
50.0,2020,2020,2020,1.0,142027.0,375000.0,50.0,5628.0,814549.0,0.0,F,50.0,False,50.0,0.00035204573778225266,False,50.0,0
300.0,2012,2012,2012,1.0,42175.0,62500.0,300.0,1889.0,0.0,0.0,M,300.0,True,300.0,0.007113218731475993,False,90.0,0
360.0,2017,2017,2017,1.0,165099.0,37700.0,360.0,2422.0,1048810.0,0.0,F,360.0,False,360.0,0.0021805098758926464,False,62.0,0
100.0,2016,2016,2016,1.0,42600.0,125000.0,100.0,1741.0,0.0,0.0,F,100.0,False,100.0,0.002347417840375587,False,47.0,0
180.0,2021,2021,2022,18.0,39384.0,87500.0,652.0,1439.0,442144.0,1.0,F,21.05,False,36.2,0.016544789762340036,False,42.0,0
50.0,2012,2014,2014,3.0,71558.0,112000.0,100.0,2816.0,801965.0,0.0,F,50.0,False,33.333333333333336,0.0013974677883674782,False,51.0,0
180.0,2009,2013,2014,4.0,65341.0,87500.0,555.0,2028.0,263223.0,0.0,F,15.0,False,138.75,0.008493901225876555,False,82.0,0
180.0,2003,2011,2011,8.0,61444.0,70000.0,1224.0,1668.0,546402.0,0.0,F,165.0,False,153.0,0.019920578087364103,False,70.0,0
250.0,2011,2011,2011,1.0,236555.0,375000.0,250.0,8074.0,675739.0,0.0,M,250.0,False,250.0,0.00105683667646002,False,70.0,0
30.0,2016,2019,2019,2.0,53235.0,87500.0,60.0,1798.0,275998.0,0.0,M,30.0,False,30.0,0.0011270780501549732,False,68.0,0
600.0,2017,2021,2022,43.0,34709.0,47900.0,2895.0,1450.0,166856.0,0.0,F,50.0,False,67.32558139534883,0.08340776167564609,False,72.0,0
50.0,1996,2016,2016,5.0,42915.0,70000.0,165.0,1571.0,294995.0,0.0,M,50.0,False,33.0,0.003844809507165327,False,63.0,0
50.0,2006,2006,2020,2.0,101345.0,125000.0,75.0,3205.0,523462.0,0.0,M,25.0,False,37.5,0.0007400463762395776,False,47.0,0
200.0,2016,2017,2017,2.0,18530.0,70000.0,230.0,1312.0,0.0,0.0,F,200.0,False,115.0,0.0124123043712898,False,42.0,0
300.0,2002,2013,2013,2.0,76570.0,70000.0,325.0,3222.0,415903.0,0.0,F,300.0,False,162.5,0.004244482173174873,False,84.0,0
180.0,2003,2017,2018,6.0,56247.0,62500.0,611.0,1524.0,587715.0,0.0,M,50.0,False,101.83333333333333,0.010862801571639377,False,65.0,0
50.0,2013,2013,2013,1.0,134805.0,187500.0,1501.0,4880.0,544314.0,0.0,M,50.0,False,50.0,0.00037090612366010164,False,64.0,0
300.0,2002,2007,2007,5.0,55898.0,87500.0,1188.0,1515.0,656706.0,0.0,M,75.0,False,237.6,0.02125299652939282,False,48.0,0
250.0,1996,2020,2020,17.0,55283.0,27500.0,3354.0,1192.0,498466.0,0.0,M,250.0,False,197.2941176470588,0.06066964527974242,False,75.0,0
180.0,1996,2013,2022,24.0,95969.0,187500.0,344.0,2509.0,0.0,0.0,F,16.21,False,14.322083333333333,0.0035816774166657983,False,70.0,0
25.0,2010,2011,2011,3.0,75685.0,187500.0,60.0,3445.0,0.0,0.0,F,25.0,False,20.0,0.0007927594635660963,False,49.0,0
180.0,2019,2019,2020,2.0,195484.0,112500.0,280.0,5338.0,724738.0,0.0,F,100.0,False,140.0,0.0014323422888829777,False,79.0,0
180.0,2012,2012,2012,1.0,23930.0,62500.0,180.0,1473.0,0.0,0.0,M,180.0,True,180.0,0.007521938988717091,False,61.0,0
180.0,1998,2013,2014,12.0,39860.0,45000.0,689.0,1649.0,180423.0,0.0,M,15.0,False,57.416666666666664,0.01728549924736578,False,90.0,0
1000.0,1993,2014,2014,6.0,339759.0,225000.0,14454.0,8356.0,875000.0,1.0,M,1000.0,False,354.1666666666667,0.006254433289478719,False,82.0,0
36.76,2008,2022,2022,17.0,60313.0,70000.0,592.0,2240.0,397812.0,1.0,F,36.76,False,34.81823529411764,0.00981397045413095,False,54.0,0
100.0,2012,2012,2012,1.0,107997.0,187500.0,100.0,4361.0,432945.0,0.0,M,100.0,False,100.0,0.0009259516468050038,False,69.0,0
105.0,2002,2002,2013,4.0,77232.0,125000.0,235.0,2214.0,239940.0,0.0,M,50.0,False,58.75,0.0030427801947379325,False,75.0,0
25315.19,2005,2005,2020,19.0,979010.0,187500.0,461298.0,36389.0,1805200.0,1.0,M,25000.0,False,21103.053157894738,0.4095545602189968,False,88.0,0
240.0,2004,2006,2015,10.0,53745.0,46000.0,1193.0,1476.0,563443.0,0.0,M,25.0,False,112.5,0.020932179737650013,False,76.0,0
180.0,2004,2013,2015,10.0,72684.0,87500.0,1357.0,2028.0,394032.0,0.0,F,144.0,False,135.7,0.01866985856584668,False,82.0,0
100.0,2012,2012,2012,1.0,51600.0,87500.0,100.0,1814.0,0.0,0.0,F,100.0,False,100.0,0.001937984496124031,False,69.0,0
125.0,2012,2012,2013,2.0,105372.0,87500.0,225.0,3548.0,747617.0,1.0,F,100.0,False,112.5,0.002135292107960369,False,63.0,0
250.0,2012,2012,2014,3.0,261392.0,375000.0,4121.0,8985.0,498655.0,0.0,M,100.0,False,150.0,0.001721552304584685,False,80.0,0
180.0,2006,2012,2012,7.0,113290.0,225000.0,852.0,4543.0,403755.0,0.0,F,180.0,False,121.71428571428571,0.007520522552740754,False,64.0,0
180.0,2010,2014,2015,6.0,60457.0,47500.0,615.0,2471.0,645837.0,0.0,F,15.0,False,102.5,0.01017251931124601,False,81.0,0
25.0,2005,2021,2021,11.0,41694.0,45500.0,175.0,1546.0,293480.0,0.0,F,25.0,False,15.909090909090908,0.004197246606226316,False,82.0,0
50.0,2011,2011,2011,1.0,76078.0,70000.0,2480.0,2994.0,701962.0,0.0,M,50.0,False,50.0,0.0006572202213517706,False,78.0,0
180.0,2009,2010,2012,3.0,69678.0,62500.0,330.0,3208.0,336517.0,0.0,M,10.0,False,110.0,0.004736071643847413,False,91.0,0
250.0,2004,2005,2011,3.0,177700.0,375000.0,450.0,6480.0,320000.0,0.0,M,100.0,False,150.0,0.0025323579065841305,False,66.0,0
180.0,2011,2011,2011,1.0,65409.0,70000.0,180.0,1997.0,352583.0,0.0,F,180.0,False,180.0,0.0027519148740998943,False,91.0,0
500000.0,1996,2000,2004,15.0,512429.0,29905.0,501663.0,1067.0,0.0,1.0,M,100.0,False,33444.2,0.9789902601140841,False,59.0,2
25000.0,2008,2021,2021,16.0,223153.0,187500.0,102900.0,4022.0,1245810.0,2.0,M,25000.0,False,6431.25,0.46111860472411303,False,47.0,0
144.0,2005,2010,2011,4.0,55964.0,87500.0,576.0,1783.0,337766.0,0.0,M,12.0,False,144.0,0.010292330784075477,False,67.0,0
180.0,1999,2021,2022,22.0,27642.0,35000.0,3415.0,1045.0,302544.0,0.0,F,16.4,False,155.22727272727272,0.1235438824976485,False,49.0,0
50.0,2014,2014,2014,1.0,136387.0,187500.0,50.0,4956.0,711516.0,0.0,F,50.0,False,50.0,0.0003666038552061413,False,64.0,0
50.0,2013,2013,2013,1.0,80900.0,245000.0,50.0,2485.0,0.0,0.0,F,50.0,False,50.0,0.0006180469715698393,False,56.0,0
50.0,2017,2017,2017,1.0,87564.0,87500.0,50.0,3201.0,532254.0,0.0,F,50.0,False,50.0,0.000571010917728747,False,70.0,0
50.0,2019,2019,2019,1.0,26834.0,49600.0,50.0,1535.0,0.0,0.0,F,50.0,True,50.0,0.0018633077439069838,False,76.0,0
13.53,2021,2022,2022,16.0,23113.0,45000.0,213.0,1275.0,0.0,0.0,M,13.53,False,13.28625,0.009197421364600009,False,60.0,0
50.0,2016,2016,2016,1.0,149753.0,87500.0,50.0,3689.0,1239380.0,0.0,F,50.0,False,50.0,0.0003338831275500324,False,67.0,0
